GrndTruth,bd_0_5,bd_5_15,bd_15_30,bd_30_60,bd_60_100,bd_100_200,clay_0_5,clay_5_15,clay_15_30,clay_30_60,clay_60_100,clay_100_200,ksat_0_5,ksat_5_15,ksat_15_30,ksat_30_60,ksat_60_100,ksat_100_200,om_0_5,om_5_15,om_15_30,om_30_60,om_60_100,om_100_200,ph_0_5,ph_5_15,ph_15_30,ph_30_60,ph_60_100,ph_100_200,sand_0_5,sand_5_15,sand_15_30,sand_30_60,sand_60_100,sand_100_200,silt_0_5,silt_5_15,silt_15_30,silt_30_60,silt_60_100,silt_100_200,theta_r_0_5,theta_r_5_15,theta_r_15_30,theta_r_30_60,theta_r_60_100,theta_r_100_200,theta_s_0_5,theta_s_5_15,theta_s_15_30,theta_s_30_60,theta_s_60_100,theta_s_100_200,caco3,cec,ec,sar,kw_025,lcc_i,lcc_ni,resdept,soil_depth,wind_erodibility_index,rf_025,water_storage,bio12,bio07,dist_drain,dist_road
0,-0.277868331,-0.168048439,-0.181871055,-0.110362323,0.4803331250213541,0.8167955902651511,-0.074983305,-0.071999079,-0.050543396,0.3525011226042144,0.9036920360948744,0.44276455134074527,-0.429187174,-0.449777821,-0.282522139,-0.06681331,0.3650596519818283,0.036611141,-0.074983305,-0.071999079,-0.050543396,0.3525011226042144,0.9036920360948744,0.44276455134074527,-0.074983305,-0.071999079,-0.050543396,0.3525011226042144,0.9036920360948744,0.44276455134074527,-0.074983305,-0.071999079,-0.050543396,0.3525011226042144,0.9036920360948744,0.44276455134074527,-0.074983305,-0.071999079,-0.050543396,0.3525011226042144,0.9036920360948744,0.44276455134074527,-0.074983305,-0.071999079,-0.050543396,0.3525011226042144,0.9036920360948744,0.44276455134074527,-0.074983305,-0.071999079,-0.050543396,0.3525011226042144,0.9036920360948744,0.44276455134074527,1.2667616209378707,0.4281027881912089,0.36152139723647386,1.4795699417846595,0.7654444458793433,-1.092420137,-1.407829609,0.37247215964868197,0.7249386381381616,-0.519960981,-0.480941769,0.36956961692306894,1.1607199792884397,0.1183037168216987,0.2923363588942476,-0.526285458
0,-0.57640864,-0.27370031,0.4285051654840027,0.6525765738113256,0.6671079345596403,0.7844841158738812,-0.119782285,-0.091591671,-0.043431743,0.3405638383730081,0.8144714798501456,0.305648159,-0.217980521,-0.263114859,-0.273916487,-0.033676351,0.5429722684171769,0.18148500370192372,-0.119782285,-0.091591671,-0.043431743,0.3405638383730081,0.8144714798501456,0.305648159,-0.119782285,-0.091591671,-0.043431743,0.3405638383730081,0.8144714798501456,0.305648159,-0.119782285,-0.091591671,-0.043431743,0.3405638383730081,0.8144714798501456,0.305648159,-0.119782285,-0.091591671,-0.043431743,0.3405638383730081,0.8144714798501456,0.305648159,-0.119782285,-0.091591671,-0.043431743,0.3405638383730081,0.8144714798501456,0.305648159,-0.119782285,-0.091591671,-0.043431743,0.3405638383730081,0.8144714798501456,0.305648159,1.357774986,0.15623387619420503,-0.041092951,0.271554328,0.15280457802047406,-1.092420137,-1.407829609,-0.885204451,0.7214990198694718,-0.476197032,0.4306712372415214,0.10925525490770979,1.0781054387057172,0.15906873790461892,-0.134267101,-0.827553926
0,-0.841631258,-0.445718882,7.354149055138829E-4,0.1161291981253092,0.5471070409828299,0.802391644,-0.160424664,-0.14393413,-0.133577441,0.25610638893720833,0.6595684279207337,0.18383618894696832,-0.314401517,-0.385134568,-0.310872519,-0.015720879,0.6010353447770198,0.32919333636925635,-0.160424664,-0.14393413,-0.133577441,0.25610638893720833,0.6595684279207337,0.18383618894696832,-0.160424664,-0.14393413,-0.133577441,0.25610638893720833,0.6595684279207337,0.18383618894696832,-0.160424664,-0.14393413,-0.133577441,0.25610638893720833,0.6595684279207337,0.18383618894696832,-0.160424664,-0.14393413,-0.133577441,0.25610638893720833,0.6595684279207337,0.18383618894696832,-0.160424664,-0.14393413,-0.133577441,0.25610638893720833,0.6595684279207337,0.18383618894696832,-0.160424664,-0.14393413,-0.133577441,0.25610638893720833,0.6595684279207337,0.18383618894696832,1.3593977261256178,0.16092642265105456,-0.032889519,0.2847363913945385,0.15355030878701695,-1.092420137,-1.407829609,-0.881656209,0.72140284,-0.466247145,0.4057363356894911,0.12279045377996564,1.0797500841386025,0.159061419,-0.130323833,-0.827099719
0,-0.43374758,-0.218296176,0.1476371329966716,0.317635947,0.5918281506162014,0.7920988458747992,-0.091432867,-0.07364381,-0.039233353,0.36182448544257734,0.8481041263633798,0.3639843047718942,-0.31452461,-0.352095976,-0.279305013,-0.039639954,0.45677702303667833,0.11234139500292871,-0.091432867,-0.07364381,-0.039233353,0.36182448544257734,0.8481041263633798,0.3639843047718942,-0.091432867,-0.07364381,-0.039233353,0.36182448544257734,0.8481041263633798,0.3639843047718942,-0.091432867,-0.07364381,-0.039233353,0.36182448544257734,0.8481041263633798,0.3639843047718942,-0.091432867,-0.07364381,-0.039233353,0.36182448544257734,0.8481041263633798,0.3639843047718942,-0.091432867,-0.07364381,-0.039233353,0.36182448544257734,0.8481041263633798,0.3639843047718942,-0.091432867,-0.07364381,-0.039233353,0.36182448544257734,0.8481041263633798,0.3639843047718942,1.5022008701113572,0.3161990319941067,0.027605331546467052,0.22194061602156293,0.1392829773003657,-1.092420137,-1.407829609,-0.678348063,0.7304746904097641,-0.296942854,-0.17222937,0.5179862837073747,1.0855722097889742,0.15501748749266162,-0.048932141,-0.588991585
0,0.5310085106915299,0.8324698224458081,1.0122668508682613,0.7629905086585116,0.5478186155369158,0.8239012783271722,-0.306552422,-0.393227244,-0.366574531,-0.012541472,0.37222242439781184,0.566990771,-0.019979832,-0.018868156,-0.012569189,0.06901165,-1.391903986,-0.779083664,-0.306552422,-0.393227244,-0.366574531,-0.012541472,0.37222242439781184,0.566990771,-0.306552422,-0.393227244,-0.366574531,-0.012541472,0.37222242439781184,0.566990771,-0.306552422,-0.393227244,-0.366574531,-0.012541472,0.37222242439781184,0.566990771,-0.306552422,-0.393227244,-0.366574531,-0.012541472,0.37222242439781184,0.566990771,-0.306552422,-0.393227244,-0.366574531,-0.012541472,0.37222242439781184,0.566990771,-0.306552422,-0.393227244,-0.366574531,-0.012541472,0.37222242439781184,0.566990771,1.3442790291309248,0.4421429920096486,-0.047605914,0.12346300903976568,0.1422567468576292,-1.092420137,-1.407829609,-0.052188141,0.7315117181768193,-0.338734035,-0.521559752,0.7255114891125558,1.0969352145980003,0.15890771259465858,0.102042809,-0.48480566
0,-0.36091948,-0.223060039,-0.030820428,0.19666900860177147,0.49862689615234657,0.7040345904456382,-0.040324444,-0.059140673,-0.020148258,0.34574288193476616,0.9482231264301574,0.43928009728526873,-0.419823488,-0.438250694,-0.304731817,-0.060433818,0.37655936915609906,0.035833462879463936,-0.040324444,-0.059140673,-0.020148258,0.34574288193476616,0.9482231264301574,0.43928009728526873,-0.040324444,-0.059140673,-0.020148258,0.34574288193476616,0.9482231264301574,0.43928009728526873,-0.040324444,-0.059140673,-0.020148258,0.34574288193476616,0.9482231264301574,0.43928009728526873,-0.040324444,-0.059140673,-0.020148258,0.34574288193476616,0.9482231264301574,0.43928009728526873,-0.040324444,-0.059140673,-0.020148258,0.34574288193476616,0.9482231264301574,0.43928009728526873,-0.040324444,-0.059140673,-0.020148258,0.34574288193476616,0.9482231264301574,0.43928009728526873,1.339853321866906,0.4768939470879311,-0.070374859,0.039315415387619804,0.12555009865015712,-1.092420137,-1.407829609,-0.01157424,0.7312012764393904,-0.343949874,-0.544526136,0.7624840524008958,1.1044698727654647,0.15890771259465858,0.12685958739356468,-0.443326995
0,0.5207425213041528,0.8259520819796706,1.0047886922902307,0.7672037126188022,0.5492687864635971,0.8214516072957065,-0.321322667,-0.398709872,-0.373168642,-0.01867933,0.370400746,0.5648373956362981,0.007035773,0.00253109,0.008700235,0.089310024,-1.391903986,-0.768025348,-0.321322667,-0.398709872,-0.373168642,-0.01867933,0.370400746,0.5648373956362981,-0.321322667,-0.398709872,-0.373168642,-0.01867933,0.370400746,0.5648373956362981,-0.321322667,-0.398709872,-0.373168642,-0.01867933,0.370400746,0.5648373956362981,-0.321322667,-0.398709872,-0.373168642,-0.01867933,0.370400746,0.5648373956362981,-0.321322667,-0.398709872,-0.373168642,-0.01867933,0.370400746,0.5648373956362981,-0.321322667,-0.398709872,-0.373168642,-0.01867933,0.370400746,0.5648373956362981,1.3106636567990881,0.4995759141385077,-0.078309345,0.013206397,0.11512892216158985,-1.092420137,-1.407829609,0.004101517,0.7286367991421641,-0.343291337,-0.548213994,0.7754057738257552,1.1104851533339983,0.15890771259465858,0.1470545138684054,-0.549239171
0,-0.081776279,-0.091789873,-0.287791841,-0.227266918,0.4469761912834047,0.8258568353358376,-0.030672569,-0.052061851,-0.019162864,0.38482631593259986,1.0241533124430517,0.5302179429821176,-0.474431366,-0.481599985,-0.284666777,-0.108569904,0.25828702523719654,-0.089809019,-0.030672569,-0.052061851,-0.019162864,0.38482631593259986,1.0241533124430517,0.5302179429821176,-0.030672569,-0.052061851,-0.019162864,0.38482631593259986,1.0241533124430517,0.5302179429821176,-0.030672569,-0.052061851,-0.019162864,0.38482631593259986,1.0241533124430517,0.5302179429821176,-0.030672569,-0.052061851,-0.019162864,0.38482631593259986,1.0241533124430517,0.5302179429821176,-0.030672569,-0.052061851,-0.019162864,0.38482631593259986,1.0241533124430517,0.5302179429821176,-0.030672569,-0.052061851,-0.019162864,0.38482631593259986,1.0241533124430517,0.5302179429821176,1.0284963245943777,0.6264714390942175,-0.145449845,-0.217748444,0.13025182652167955,-1.092420137,-1.407829609,0.023936196,0.7216604305274295,-0.406193422,-0.554829648,0.8538709635398226,1.1473728936254906,0.15890771259465858,0.2644932343338517,-0.717819923
0,0.5120622852819606,0.6879253141840945,0.7399808863350978,0.5991717598504713,0.5010858816367193,0.6941478316148052,-0.476083822,-0.506438221,-0.444395318,0.060555472926901964,0.5037709493372368,0.5523859893753946,0.30186776681908206,0.2828013063293297,0.1441977647409179,0.12968187318662808,-1.160904958,-0.40493511,-0.476083822,-0.506438221,-0.444395318,0.060555472926901964,0.5037709493372368,0.5523859893753946,-0.476083822,-0.506438221,-0.444395318,0.060555472926901964,0.5037709493372368,0.5523859893753946,-0.476083822,-0.506438221,-0.444395318,0.060555472926901964,0.5037709493372368,0.5523859893753946,-0.476083822,-0.506438221,-0.444395318,0.060555472926901964,0.5037709493372368,0.5523859893753946,-0.476083822,-0.506438221,-0.444395318,0.060555472926901964,0.5037709493372368,0.5523859893753946,-0.476083822,-0.506438221,-0.444395318,0.060555472926901964,0.5037709493372368,0.5523859893753946,0.9804720438845536,0.5228804812150953,0.2035651836237105,0.844596189,0.5125303794639805,-1.092420137,-1.407829609,0.2689213800273981,0.7261927846663633,-0.467312018,-0.562323747,0.604817124,1.1934302393624456,0.1588747755994394,0.49999697362773526,-0.613315646
0,0.18017054711329547,0.090534813,0.11172600699516862,0.031857849,0.1995404016153678,0.31933025030124473,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,0.7811959305133802,0.7151563832794738,0.34839673912993285,0.066877313,-0.743821017,0.2428940990807606,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,0.6220552919831116,-0.447772379,-0.318142113,0.5261640043639783,-0.369113555,0.8688979333212951,0.46450352908676085,-0.061373449,-0.271473636,0.4643790311070141,-0.403381053,-0.513732168,0.070000826,-0.080807739,1.9679790576788427,0.912082586
0,0.18017054711329547,0.090534813,0.11172600699516862,0.031857849,0.1995404016153678,0.31933025030124473,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,0.8047142147167058,0.6646396858920984,0.067932232,-0.073465512,-0.501926653,0.26242386954325997,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,0.21435909323110355,-0.952552662,-0.254492975,0.6438399165613833,-0.861208623,0.8688979333212951,0.46450352908676085,-0.36895018,0.11377122784184257,0.7960164512720318,-0.161933107,-0.647242649,-0.030254658,-0.017210061,0.34035119074693476,-0.689448165
0,2.4465556347379884,2.1429415533545275,1.7479708564156693,1.9907577664345508,1.8327045844557814,1.6818772848175783,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,1.2153503262164316,1.263367609750385,1.3149877951806677,1.2985230890969972,1.3512150204053655,0.22539897434217038,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-0.6443339,-1.396949048,-0.368123504,0.015838618181484628,-1.091335496,0.8688979333212951,0.46450352908676085,0.43570966036906084,0.41885594074947236,0.7286069358718518,-0.397136931,0.36275096154519537,-0.052407668,0.2640682189971824,0.9523136505789117,-0.863817627
0,0.86154147,0.7625001580721452,0.7214792094366277,0.7271855454083969,0.8678500218431057,0.911277357,-0.740942304,-0.803647333,-0.913405966,-1.091956358,-1.098965182,-1.455676462,1.5719844728663557,1.576373391,1.5236946383678183,1.2410963424124264,1.4415705948917352,2.0594395397524043,-0.740942304,-0.803647333,-0.913405966,-1.091956358,-1.098965182,-1.455676462,-0.740942304,-0.803647333,-0.913405966,-1.091956358,-1.098965182,-1.455676462,-0.740942304,-0.803647333,-0.913405966,-1.091956358,-1.098965182,-1.455676462,-0.740942304,-0.803647333,-0.913405966,-1.091956358,-1.098965182,-1.455676462,-0.740942304,-0.803647333,-0.913405966,-1.091956358,-1.098965182,-1.455676462,-0.740942304,-0.803647333,-0.913405966,-1.091956358,-1.098965182,-1.455676462,-1.081198679,-0.560830788,-0.652113852,-0.622256392,-1.54198553,1.8495569685861795,-0.159607517,0.5687928344609954,-0.53658469,1.2001761232920596,-0.399509849,-0.08560754,-0.048332827,0.2580736858672943,1.4785115468347665,-0.283615053
0,0.18017054711329547,0.090534813,0.11172600699516862,0.031857849,0.1995404016153678,0.31933025030124473,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,0.7667497901993813,0.7430732151150796,0.5552270331057443,0.16354397474441698,-0.960932817,0.23197287551245424,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,-0.739745501,-0.630360108,-0.314034109,0.47920152986489317,1.0436205696672007,0.658735355,0.23572056774623104,-0.571139135,-0.171600699,0.5672637817108831,-0.394768412,0.8688979333212951,0.46450352908676085,-0.29735303,0.083931682,0.4292537099448586,-0.124550316,-0.765146404,-0.04912161,0.033278693496491256,0.4486944933886661,-0.20449927
0,0.42203320834790287,0.4896787669715046,0.5478675570752277,0.48988473891846246,0.49075453969321936,0.5957041961236207,-0.645888884,-0.661958166,-0.545569046,0.1025311646318386,0.6846293858323368,0.6857308623145028,0.6771942241492038,0.6501083248780231,0.5084198008130116,0.23301438291274407,-1.179734091,-0.089733567,-0.645888884,-0.661958166,-0.545569046,0.1025311646318386,0.6846293858323368,0.6857308623145028,-0.645888884,-0.661958166,-0.545569046,0.1025311646318386,0.6846293858323368,0.6857308623145028,-0.645888884,-0.661958166,-0.545569046,0.1025311646318386,0.6846293858323368,0.6857308623145028,-0.645888884,-0.661958166,-0.545569046,0.1025311646318386,0.6846293858323368,0.6857308623145028,-0.645888884,-0.661958166,-0.545569046,0.1025311646318386,0.6846293858323368,0.6857308623145028,-0.645888884,-0.661958166,-0.545569046,0.1025311646318386,0.6846293858323368,0.6857308623145028,1.8966521454308785,-1.361027881,-0.283173845,1.8367806553543247,-0.22122629,0.8688979333212951,0.46450352908676085,-0.266858383,0.3118297233579867,0.3386260246934786,-0.374079706,-1.049717713,-0.048880773,0.086190146,0.7324199653259208,-0.57871443
0,2.4465556347379884,2.1429415533545275,1.7479708564156693,1.9907577664345508,1.8327045844557814,1.6818772848175783,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,1.2153503262164316,1.263367609750385,1.3149877951806677,1.2985230890969972,1.3512150204053655,0.22539897434217038,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-0.127305109,-1.472600449,-0.8835108,0.37160704797325184,-1.655173337,0.8688979333212951,0.46450352908676085,-0.408405575,-0.34254813,1.5406526911327252,-0.39419137,-0.923602953,0.034276056469104206,0.030786460858241087,1.4063895903329726,-0.840557475
0,2.067350475805958,1.829039355225649,1.511880269681039,1.6879432742048766,1.599045418591217,1.5182553820650573,-1.113125381,-1.190317427,-1.353187192,-1.7667287,-1.207361283,-0.367933088,1.312967632919002,1.352557057248678,1.3793947761957555,1.2836007194463297,1.363095480801496,0.7193657935616804,-1.113125381,-1.190317427,-1.353187192,-1.7667287,-1.207361283,-0.367933088,-1.113125381,-1.190317427,-1.353187192,-1.7667287,-1.207361283,-0.367933088,-1.113125381,-1.190317427,-1.353187192,-1.7667287,-1.207361283,-0.367933088,-1.113125381,-1.190317427,-1.353187192,-1.7667287,-1.207361283,-0.367933088,-1.113125381,-1.190317427,-1.353187192,-1.7667287,-1.207361283,-0.367933088,-1.113125381,-1.190317427,-1.353187192,-1.7667287,-1.207361283,-0.367933088,-0.754400146,-1.156325135,-0.876068252,-0.178626054,-1.851134645,1.8495569685861795,0.46450352908676085,-0.387656255,-0.510806599,1.6921605970940679,-0.372500654,-0.650106619,0.038985319,0.021194475917193062,1.5056462406506004,-0.47539861
0,2.4465556347379884,2.1429415533545275,1.7479708564156693,1.9907577664345508,1.8327045844557814,1.6818772848175783,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,1.2153503262164316,1.263367609750385,1.3149877951806677,1.2985230890969972,1.3512150204053655,0.22539897434217038,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.436484799,-1.20181635,-1.008017331,-0.685605118,-2.130772661,2.830216003851064,0.46450352908676085,-0.413185338,-0.947791435,2.0316097596914098,-0.362920419,-0.690354555,0.034533866,0.042043593890924685,1.270534352757646,-0.845636635
0,0.3602133648753648,0.5077587318114513,0.5186655522556808,0.2779649419632557,0.33506382871379825,0.5125467467154394,-0.608353114,-0.590960327,-0.443676352,0.22093570382465152,0.8172220874014167,0.6700180153558447,0.524184231,0.4876135199346295,0.3024802669546899,0.08806763,-1.062600941,-0.081197597,-0.608353114,-0.590960327,-0.443676352,0.22093570382465152,0.8172220874014167,0.6700180153558447,-0.608353114,-0.590960327,-0.443676352,0.22093570382465152,0.8172220874014167,0.6700180153558447,-0.608353114,-0.590960327,-0.443676352,0.22093570382465152,0.8172220874014167,0.6700180153558447,-0.608353114,-0.590960327,-0.443676352,0.22093570382465152,0.8172220874014167,0.6700180153558447,-0.608353114,-0.590960327,-0.443676352,0.22093570382465152,0.8172220874014167,0.6700180153558447,-0.608353114,-0.590960327,-0.443676352,0.22093570382465152,0.8172220874014167,0.6700180153558447,-0.567948493,-0.104249247,-0.384686232,-0.454642811,-0.683759633,0.8688979333212951,0.46450352908676085,-0.002136067,-0.743522201,0.7893814702778607,-0.347663803,-0.282668695,-0.040458733,0.068656686,0.861785618,0.307929179
0,1.438258804955908,1.2825179642377997,1.1003148184633802,1.1956400247412844,1.224204757074742,1.1954108334337077,-0.925987776,-0.992105085,-1.136442433,-1.437297621,-1.152418256,-0.894086299,1.4499447113142963,1.4651325666932091,1.4479371561131311,1.2586110122082996,1.4116496602017856,1.4071978907611131,-0.925987776,-0.992105085,-1.136442433,-1.437297621,-1.152418256,-0.894086299,-0.925987776,-0.992105085,-1.136442433,-1.437297621,-1.152418256,-0.894086299,-0.925987776,-0.992105085,-1.136442433,-1.437297621,-1.152418256,-0.894086299,-0.925987776,-0.992105085,-1.136442433,-1.437297621,-1.152418256,-0.894086299,-0.925987776,-0.992105085,-1.136442433,-1.437297621,-1.152418256,-0.894086299,-0.925987776,-0.992105085,-1.136442433,-1.437297621,-1.152418256,-0.894086299,-1.38116816,-0.648707705,-0.450790973,-0.616020497,-1.904599357,2.830216003851064,0.46450352908676085,0.3900458577021781,-0.409462608,1.6891166248188278,-0.202198651,-0.098060621,-0.053452644,0.2291440250664608,1.1654574504763753,-0.548653642
0,2.4465556347379884,2.1429415533545275,1.7479708564156693,1.9907577664345508,1.8327045844557814,1.6818772848175783,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,1.2153503262164316,1.263367609750385,1.3149877951806677,1.2985230890969972,1.3512150204053655,0.22539897434217038,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.343899217,-1.149165819,-1.012539687,-0.605394895,-2.242986181,2.830216003851064,0.46450352908676085,0.3384416091698891,-0.675285012,1.9957038069296362,-0.372017313,-0.560617242,-0.029152301,0.2929686024689322,1.1514610154469886,0.3411187801594313
0,2.4465556347379884,2.1429415533545275,1.7479708564156693,1.9907577664345508,1.8327045844557814,1.6818772848175783,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,1.2153503262164316,1.263367609750385,1.3149877951806677,1.2985230890969972,1.3512150204053655,0.22539897434217038,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.234845913,-1.330233544,-1.516953952,-1.992972831,-1.200923352,-0.041895857,-1.360185978,-1.037076991,-0.829889221,-0.637151362,-2.055735931,2.830216003851064,0.46450352908676085,1.5951347741171624,-0.541798398,1.799365528,-0.338461927,-0.30639251,-0.054952626,0.43806704540776165,1.0238620824700986,0.6709856109918977
0,1.9402371608414004,1.706242919969858,1.4184120486411824,1.5803320833209211,1.5290499013785426,1.4540444437667859,-1.082590766,-1.149720166,-1.312974976,-1.70927456,-1.198306441,-0.477059488,1.337552420716185,1.3658833247377722,1.391552750662644,1.2801853257552585,1.3851284835379272,0.8438181349294142,-1.082590766,-1.149720166,-1.312974976,-1.70927456,-1.198306441,-0.477059488,-1.082590766,-1.149720166,-1.312974976,-1.70927456,-1.198306441,-0.477059488,-1.082590766,-1.149720166,-1.312974976,-1.70927456,-1.198306441,-0.477059488,-1.082590766,-1.149720166,-1.312974976,-1.70927456,-1.198306441,-0.477059488,-1.082590766,-1.149720166,-1.312974976,-1.70927456,-1.198306441,-0.477059488,-1.082590766,-1.149720166,-1.312974976,-1.70927456,-1.198306441,-0.477059488,-1.470660321,-1.394303524,-0.843637987,-0.748150162,-1.317755011,2.830216003851064,1.0886145752229954,-0.40855683,-1.849398517,1.7901085447041296,-0.328088431,-1.15252866,0.04276275,0.0380326,1.2006133455252668,-0.406569085
0,0.29311483370169866,0.24951122219903454,0.28478862506367497,0.1735909021808006,0.2837734147583176,0.4285503484226245,-0.685686072,-0.625164501,-0.351133063,0.3171747770042186,0.9233744540839224,0.6609533003180211,0.7274476108943505,0.698879792,0.5521658985511586,0.1494195778494059,-1.054925181,0.093696692,-0.685686072,-0.625164501,-0.351133063,0.3171747770042186,0.9233744540839224,0.6609533003180211,-0.685686072,-0.625164501,-0.351133063,0.3171747770042186,0.9233744540839224,0.6609533003180211,-0.685686072,-0.625164501,-0.351133063,0.3171747770042186,0.9233744540839224,0.6609533003180211,-0.685686072,-0.625164501,-0.351133063,0.3171747770042186,0.9233744540839224,0.6609533003180211,-0.685686072,-0.625164501,-0.351133063,0.3171747770042186,0.9233744540839224,0.6609533003180211,-0.685686072,-0.625164501,-0.351133063,0.3171747770042186,0.9233744540839224,0.6609533003180211,-0.988898056,-0.482565215,-0.460780351,-0.547876474,-1.189866107,1.8495569685861795,0.46450352908676085,-0.098526928,-0.688251192,1.1791166414194127,-0.276306462,-0.290664862,-0.043019046,0.1318737588519948,0.7846542999505797,0.45362531630257447
0,1.5506540589478546,1.3802205975912885,1.1713349352583287,1.2766615000363304,1.2868803638955968,1.2597949355587008,-0.953936877,-1.024611596,-1.175717385,-1.4962542,-1.16820406,-0.8059133,1.4250206357201867,1.4421315500979797,1.4366358077923387,1.263296298026652,1.4055503493864128,1.2898278011718902,-0.953936877,-1.024611596,-1.175717385,-1.4962542,-1.16820406,-0.8059133,-0.953936877,-1.024611596,-1.175717385,-1.4962542,-1.16820406,-0.8059133,-0.953936877,-1.024611596,-1.175717385,-1.4962542,-1.16820406,-0.8059133,-0.953936877,-1.024611596,-1.175717385,-1.4962542,-1.16820406,-0.8059133,-0.953936877,-1.024611596,-1.175717385,-1.4962542,-1.16820406,-0.8059133,-0.953936877,-1.024611596,-1.175717385,-1.4962542,-1.16820406,-0.8059133,-1.586562067,-0.699126374,-0.519448366,-0.782570013,-1.961664012,2.830216003851064,0.46450352908676085,0.19853615438134062,-0.498068013,1.7405977413233933,-0.197080219,-0.069377124,-0.059259415,0.21088229105050138,0.6183289390275329,0.750588174
